;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,122880
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
223,-0.7969,0.00189756
224,-0.7968,0.00189756
225,-0.7967,0.00189756
226,-0.7966,0.00189756
227,-0.7965,0.00189756
228,-0.7964,0.00189756
229,-0.7963,0.00189756
230,-0.7962,0.00189756
231,-0.7961,0.00189756
232,-0.796,0.00189756
233,-0.7959,0.00189756
234,-0.7958,0.00189756
235,-0.7957,0.00189756
236,-0.7956,0.00189756
237,-0.7955,0.00189756
238,-0.7954,0.00189756
239,-0.7953,0.00189756
240,-0.7952,0.00189756
241,-0.7951,0.00189756
242,-0.795,0.00189756
243,-0.7949,0.00189756
244,-0.7948,0.00189756
245,-0.7947,0.00189756
246,-0.7946,0.00189756
247,-0.7945,0.00189756
248,-0.7944,0.00189756
249,-0.7943,0.00189756
250,-0.7942,0.00189756
251,-0.7941,0.00189756
252,-0.794,0.00189756
253,-0.7939,0.00189756
254,-0.7938,0.00189756
255,-0.7937,0.00189756
256,-0.7936,0.00189756
257,-0.7935,0.00189756
258,-0.7934,0.00189756
259,-0.7933,0.00189756
260,-0.7932,0.00189756
261,-0.7931,0.00189756
262,-0.793,0.00189756
263,-0.7929,0.00189756
264,-0.7928,0.00189756
265,-0.7927,0.00189756
266,-0.7926,0.00189756
267,-0.7925,0.00189756
268,-0.7924,0.00189756
269,-0.7923,0.00189756
270,-0.7922,0.00189756
271,-0.7921,0.00189756
272,-0.792,0.00189756
273,-0.7919,0.00189756
274,-0.7918,0.00189756
275,-0.7917,0.00189756
276,-0.7916,0.00189756
277,-0.7915,0.00189756
278,-0.7914,0.00189756
279,-0.7913,0.00189756
280,-0.7912,0.00189756
281,-0.7911,0.00189756
282,-0.791,0.00189756
283,-0.7909,0.00189756
284,-0.7908,0.00189756
285,-0.7907,0.00189756
286,-0.7906,0.00189756
287,-0.7905,0.00189756
