;Scopy version,f4beeb1
;Exported on,mercredi décembre 11/12/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
584,-3.416,0.10607
585,-3.415,0.10607
586,-3.414,0.10607
587,-3.413,0.10607
588,-3.412,0.10607
589,-3.411,0.10607
590,-3.41,0.10607
591,-3.409,0.10607
592,-3.408,0.10607
593,-3.407,0.10607
594,-3.406,0.10607
595,-3.405,0.10607
596,-3.404,0.10607
597,-3.403,0.10607
598,-3.402,0.10607
599,-3.401,0.10607
600,-3.4,0.10607
601,-3.399,0.10607
602,-3.398,0.10607
603,-3.397,0.10607
604,-3.396,0.10607
605,-3.395,0.10607
606,-3.394,0.10607
607,-3.393,0.10607
608,-3.392,0.10607
609,-3.391,0.10607
610,-3.39,0.10607
611,-3.389,0.10607
612,-3.388,0.107809
613,-3.387,0.100853
614,-3.386,0.208662
615,-3.385,0.236484
616,-3.384,0.156497
617,-3.383,0.10607
618,-3.382,0.10607
619,-3.381,0.10607
620,-3.38,0.10607
621,-3.379,0.10607
622,-3.378,0.10607
623,-3.377,0.10607
624,-3.376,0.10607
625,-3.375,0.10607
626,-3.374,0.10607
627,-3.373,0.10607
628,-3.372,0.10607
629,-3.371,0.10607
630,-3.37,0.10607
631,-3.369,0.10607
632,-3.368,0.10607
633,-3.367,0.10607
634,-3.366,0.10607
635,-3.365,0.10607
636,-3.364,0.10607
637,-3.363,0.10607
638,-3.362,0.10607
639,-3.361,0.10607
640,-3.36,0.10607
641,-3.359,0.10607
642,-3.358,0.10607
643,-3.357,0.10607
644,-3.356,0.10607
645,-3.355,0.10607
646,-3.354,0.10607
647,-3.353,0.10607
648,-3.352,0.10607
649,-3.351,0.10607
650,-3.35,0.10607
651,-3.349,0.10607
652,-3.348,0.10607
653,-3.347,0.10607
654,-3.346,0.10607
655,-3.345,0.10607
656,-3.344,0.10607
657,-3.343,0.10607
658,-3.342,0.10607
659,-3.341,0.10607
660,-3.34,0.10607
661,-3.339,0.10607
662,-3.338,0.107809
663,-3.337,0.100853
664,-3.336,0.205184
665,-3.335,0.236484
666,-3.334,0.161713
667,-3.333,0.104331
668,-3.332,0.10607
669,-3.331,0.10607
670,-3.33,0.10607
671,-3.329,0.10607
672,-3.328,0.10607
673,-3.327,0.10607
674,-3.326,0.10607
675,-3.325,0.10607
676,-3.324,0.10607
677,-3.323,0.10607
678,-3.322,0.10607
679,-3.321,0.10607
680,-3.32,0.10607
681,-3.319,0.10607
682,-3.318,0.10607
683,-3.317,0.10607
684,-3.316,0.10607
685,-3.315,0.10607
686,-3.314,0.10607
687,-3.313,0.10607
688,-3.312,0.10607
689,-3.311,0.10607
690,-3.31,0.10607
691,-3.309,0.10607
692,-3.308,0.10607
693,-3.307,0.10607
694,-3.306,0.10607
695,-3.305,0.10607
696,-3.304,0.10607
697,-3.303,0.10607
698,-3.302,0.10607
699,-3.301,0.10607
700,-3.3,0.10607
701,-3.299,0.10607
702,-3.298,0.10607
703,-3.297,0.10607
704,-3.296,0.10607
705,-3.295,0.10607
706,-3.294,0.10607
707,-3.293,0.10607
708,-3.292,0.10607
709,-3.291,0.10607
710,-3.29,0.10607
711,-3.289,0.10607
712,-3.288,0.107809
713,-3.287,0.100853
714,-3.286,0.19649
715,-3.285,0.238223
716,-3.284,0.16693
717,-3.283,0.10607
718,-3.282,0.10607
719,-3.281,0.10607
720,-3.28,0.10607
721,-3.279,0.10607
722,-3.278,0.10607
723,-3.277,0.10607
724,-3.276,0.10607
725,-3.275,0.10607
726,-3.274,0.10607
727,-3.273,0.10607
728,-3.272,0.10607
729,-3.271,0.10607
730,-3.27,0.10607
731,-3.269,0.10607
732,-3.268,0.10607
733,-3.267,0.10607
734,-3.266,0.10607
735,-3.265,0.10607
736,-3.264,0.10607
737,-3.263,0.10607
738,-3.262,0.10607
739,-3.261,0.10607
740,-3.26,0.10607
741,-3.259,0.10607
742,-3.258,0.10607
743,-3.257,0.10607
744,-3.256,0.10607
745,-3.255,0.10607
746,-3.254,0.10607
747,-3.253,0.10607
748,-3.252,0.10607
749,-3.251,0.10607
750,-3.25,0.10607
751,-3.249,0.10607
752,-3.248,0.10607
753,-3.247,0.10607
754,-3.246,0.10607
755,-3.245,0.10607
756,-3.244,0.10607
757,-3.243,0.10607
758,-3.242,0.10607
759,-3.241,0.10607
760,-3.24,0.10607
761,-3.239,0.10607
762,-3.238,0.10607
763,-3.237,0.100853
764,-3.236,0.193012
765,-3.235,0.238223
766,-3.234,0.172146
767,-3.233,0.104331
768,-3.232,0.10607
769,-3.231,0.10607
770,-3.23,0.10607
771,-3.229,0.10607
772,-3.228,0.10607
773,-3.227,0.10607
774,-3.226,0.10607
775,-3.225,0.10607
776,-3.224,0.10607
777,-3.223,0.10607
778,-3.222,0.10607
779,-3.221,0.10607
780,-3.22,0.10607
781,-3.219,0.10607
782,-3.218,0.10607
783,-3.217,0.10607
784,-3.216,0.10607
785,-3.215,0.10607
786,-3.214,0.10607
787,-3.213,0.10607
788,-3.212,0.10607
789,-3.211,0.10607
790,-3.21,0.10607
791,-3.209,0.10607
792,-3.208,0.10607
793,-3.207,0.10607
794,-3.206,0.10607
795,-3.205,0.10607
796,-3.204,0.10607
797,-3.203,0.10607
798,-3.202,0.10607
799,-3.201,0.10607
800,-3.2,0.10607
801,-3.199,0.10607
802,-3.198,0.10607
803,-3.197,0.10607
