;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,106496
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
58033,4.9841,0.218598
58034,4.9842,0.218598
58035,4.9843,0.218598
58036,4.9844,0.218598
58037,4.9845,0.218598
58038,4.9846,0.218598
58039,4.9847,0.218598
58040,4.9848,0.218598
58041,4.9849,0.218598
58042,4.985,0.218598
58043,4.9851,0.218598
58044,4.9852,0.218598
58045,4.9853,0.218598
58046,4.9854,0.218598
58047,4.9855,0.218598
58048,4.9856,0.218598
58049,4.9857,0.218598
58050,4.9858,0.218598
58051,4.9859,0.218598
58052,4.986,0.218598
58053,4.9861,0.218598
58054,4.9862,0.218598
58055,4.9863,0.218598
58056,4.9864,0.218598
58057,4.9865,0.218598
58058,4.9866,0.218598
58059,4.9867,0.218598
58060,4.9868,0.218598
58061,4.9869,0.218598
58062,4.987,0.218598
58063,4.9871,0.218598
58064,4.9872,0.218598
58065,4.9873,0.218598
58066,4.9874,0.218598
58067,4.9875,0.218598
58068,4.9876,0.218598
58069,4.9877,0.218598
58070,4.9878,0.218598
58071,4.9879,0.218598
58072,4.988,0.218598
58073,4.9881,0.218598
58074,4.9882,0.218598
58075,4.9883,0.218598
58076,4.9884,0.218598
58077,4.9885,0.218598
58078,4.9886,0.218598
58079,4.9887,0.218598
58080,4.9888,0.218598
58081,4.9889,0.218598
58082,4.989,0.218598
58083,4.9891,0.218598
58084,4.9892,0.218598
58085,4.9893,0.218598
58086,4.9894,0.218598
58087,4.9895,0.218598
58088,4.9896,0.218598
58089,4.9897,0.218598
58090,4.9898,0.218598
58091,4.9899,0.218598
58092,4.99,0.218598
58093,4.9901,0.218598
58094,4.9902,0.218598
58095,4.9903,0.218598
58096,4.9904,0.218598
58097,4.9905,0.218598
58098,4.9906,0.218598
58099,4.9907,0.218598
58100,4.9908,0.218598
58101,4.9909,0.218598
58102,4.991,0.218598
58103,4.9911,0.218598
58104,4.9912,0.218598
58105,4.9913,0.218598
58106,4.9914,0.218598
58107,4.9915,0.218598
58108,4.9916,0.218598
58109,4.9917,0.218598
58110,4.9918,0.218598
58111,4.9919,0.218598
58112,4.992,0.218598
58113,4.9921,0.218598
58114,4.9922,0.218598
58115,4.9923,0.218598
58116,4.9924,0.218598
58117,4.9925,0.218598
58118,4.9926,0.218598
58119,4.9927,0.218598
58120,4.9928,0.218598
58121,4.9929,0.218598
58122,4.993,0.218598
58123,4.9931,0.218598
58124,4.9932,0.218598
58125,4.9933,0.218598
58126,4.9934,0.218598
58127,4.9935,0.218598
58128,4.9936,0.218598
58129,4.9937,0.218598
58130,4.9938,0.218598
58131,4.9939,0.218598
58132,4.994,0.218598
58133,4.9941,0.218598
58134,4.9942,0.218598
58135,4.9943,0.218598
58136,4.9944,0.218598
58137,4.9945,0.218598
58138,4.9946,0.218598
58139,4.9947,0.218598
58140,4.9948,0.218598
58141,4.9949,0.218598
58142,4.995,0.218598
58143,4.9951,0.218598
58144,4.9952,0.218598
58145,4.9953,0.218598
58146,4.9954,0.218598
58147,4.9955,0.218598
58148,4.9956,0.218598
58149,4.9957,0.218598
58150,4.9958,0.218598
58151,4.9959,0.218598
58152,4.996,0.218598
58153,4.9961,0.218598
58154,4.9962,0.218598
58155,4.9963,0.218598
58156,4.9964,0.218598
58157,4.9965,0.218598
58158,4.9966,0.218598
58159,4.9967,0.218598
58160,4.9968,0.218598
58161,4.9969,0.218598
58162,4.997,0.218598
58163,4.9971,0.218598
58164,4.9972,0.218598
58165,4.9973,0.218598
58166,4.9974,0.218598
58167,4.9975,0.218598
58168,4.9976,0.218598
58169,4.9977,0.218598
58170,4.9978,0.218598
58171,4.9979,0.218598
58172,4.998,0.218598
58173,4.9981,0.218598
58174,4.9982,0.218598
58175,4.9983,0.218598
58176,4.9984,0.218598
58177,4.9985,0.218598
58178,4.9986,0.218598
58179,4.9987,0.218598
58180,4.9988,0.218598
58181,4.9989,0.218598
58182,4.999,0.218598
58183,4.9991,0.218598
58184,4.9992,0.218598
58185,4.9993,0.218598
58186,4.9994,0.218598
58187,4.9995,0.218598
58188,4.9996,0.218598
58189,4.9997,0.218598
58190,4.9998,0.218598
58191,4.9999,0.218598
58192,5,0.218598
58193,5.0001,0.218598
58194,5.0002,0.218598
58195,5.0003,0.218598
58196,5.0004,0.218598
58197,5.0005,0.218598
58198,5.0006,0.218598
58199,5.0007,0.218598
58200,5.0008,0.218598
58201,5.0009,0.218598
58202,5.001,0.218598
58203,5.0011,0.218598
58204,5.0012,0.218598
58205,5.0013,0.218598
58206,5.0014,0.218598
58207,5.0015,0.218598
58208,5.0016,0.218598
58209,5.0017,0.218598
58210,5.0018,0.218598
58211,5.0019,0.218598
58212,5.002,0.218598
58213,5.0021,0.218598
58214,5.0022,0.218598
58215,5.0023,0.218598
58216,5.0024,0.218598
58217,5.0025,0.218598
58218,5.0026,0.218598
58219,5.0027,0.218598
58220,5.0028,0.218598
58221,5.0029,0.218598
58222,5.003,0.218598
58223,5.0031,0.218598
58224,5.0032,0.218598
58225,5.0033,0.218598
58226,5.0034,0.218598
58227,5.0035,0.218598
58228,5.0036,0.218598
58229,5.0037,0.218598
58230,5.0038,0.218598
58231,5.0039,0.218598
58232,5.004,0.218598
58233,5.0041,0.218598
58234,5.0042,0.218598
58235,5.0043,0.218598
58236,5.0044,0.218598
58237,5.0045,0.218598
58238,5.0046,0.218598
58239,5.0047,0.218598
58240,5.0048,0.218598
58241,5.0049,0.218598
58242,5.005,0.218598
58243,5.0051,0.218598
58244,5.0052,0.218598
58245,5.0053,0.218598
58246,5.0054,0.218598
58247,5.0055,0.216942
58248,5.0056,0.216942
58249,5.0057,0.216942
58250,5.0058,0.216942
58251,5.0059,0.216942
58252,5.006,0.216942
58253,5.0061,0.216942
58254,5.0062,0.218598
58255,5.0063,0.218598
58256,5.0064,0.218598
58257,5.0065,0.218598
58258,5.0066,0.218598
58259,5.0067,0.218598
58260,5.0068,0.218598
58261,5.0069,0.218598
58262,5.007,0.218598
58263,5.0071,0.218598
58264,5.0072,0.218598
58265,5.0073,0.218598
58266,5.0074,0.218598
58267,5.0075,0.218598
58268,5.0076,0.220254
58269,5.0077,0.216942
58270,5.0078,0.218598
58271,5.0079,0.218598
58272,5.008,0.218598
58273,5.0081,0.218598
58274,5.0082,0.218598
58275,5.0083,0.218598
58276,5.0084,0.218598
58277,5.0085,0.218598
58278,5.0086,0.218598
58279,5.0087,0.218598
58280,5.0088,0.218598
58281,5.0089,0.218598
58282,5.009,0.218598
58283,5.0091,0.218598
58284,5.0092,0.218598
58285,5.0093,0.218598
58286,5.0094,0.220254
58287,5.0095,0.218598
58288,5.0096,0.215286
58289,5.0097,0.218598
58290,5.0098,0.220254
58291,5.0099,0.216942
58292,5.01,0.218598
58293,5.0101,0.218598
58294,5.0102,0.218598
58295,5.0103,0.218598
58296,5.0104,0.218598
58297,5.0105,0.218598
58298,5.0106,0.218598
58299,5.0107,0.218598
58300,5.0108,0.218598
58301,5.0109,0.218598
58302,5.011,0.218598
58303,5.0111,0.218598
58304,5.0112,0.218598
58305,5.0113,0.218598
58306,5.0114,0.218598
58307,5.0115,0.218598
58308,5.0116,0.218598
58309,5.0117,0.218598
58310,5.0118,0.218598
58311,5.0119,0.218598
58312,5.012,0.218598
58313,5.0121,0.218598
58314,5.0122,0.218598
58315,5.0123,0.218598
58316,5.0124,0.218598
58317,5.0125,0.218598
58318,5.0126,0.218598
58319,5.0127,0.218598
58320,5.0128,0.218598
58321,5.0129,0.218598
58322,5.013,0.218598
58323,5.0131,0.218598
58324,5.0132,0.216942
58325,5.0133,0.216942
58326,5.0134,0.216942
58327,5.0135,0.216942
58328,5.0136,0.216942
58329,5.0137,0.216942
58330,5.0138,0.216942
58331,5.0139,0.216942
58332,5.014,0.216942
58333,5.0141,0.216942
58334,5.0142,0.216942
58335,5.0143,0.216942
58336,5.0144,0.216942
58337,5.0145,0.216942
58338,5.0146,0.218598
58339,5.0147,0.218598
58340,5.0148,0.218598
58341,5.0149,0.218598
58342,5.015,0.218598
58343,5.0151,0.218598
58344,5.0152,0.218598
58345,5.0153,0.220254
58346,5.0154,0.216942
58347,5.0155,0.218598
58348,5.0156,0.218598
58349,5.0157,0.218598
58350,5.0158,0.218598
58351,5.0159,0.218598
58352,5.016,0.218598
58353,5.0161,0.218598
58354,5.0162,0.218598
58355,5.0163,0.218598
58356,5.0164,0.218598
58357,5.0165,0.218598
58358,5.0166,0.218598
58359,5.0167,0.218598
58360,5.0168,0.218598
58361,5.0169,0.218598
58362,5.017,0.218598
58363,5.0171,0.218598
58364,5.0172,0.218598
58365,5.0173,0.218598
58366,5.0174,0.218598
58367,5.0175,0.218598
58368,5.0176,0.218598
58369,5.0177,0.218598
58370,5.0178,0.216942
58371,5.0179,0.218598
58372,5.018,0.218598
58373,5.0181,0.218598
58374,5.0182,0.218598
58375,5.0183,0.218598
58376,5.0184,0.218598
58377,5.0185,0.218598
58378,5.0186,0.218598
58379,5.0187,0.218598
58380,5.0188,0.218598
58381,5.0189,0.218598
58382,5.019,0.218598
58383,5.0191,0.218598
58384,5.0192,0.218598
58385,5.0193,0.218598
58386,5.0194,0.218598
58387,5.0195,0.218598
58388,5.0196,0.218598
58389,5.0197,0.218598
58390,5.0198,0.218598
58391,5.0199,0.218598
58392,5.02,0.218598
58393,5.0201,0.218598
58394,5.0202,0.218598
58395,5.0203,0.218598
58396,5.0204,0.218598
58397,5.0205,0.218598
58398,5.0206,0.218598
58399,5.0207,0.218598
58400,5.0208,0.218598
58401,5.0209,0.218598
58402,5.021,0.22191
58403,5.0211,0.223567
58404,5.0212,0.225223
58405,5.0213,0.225223
58406,5.0214,0.226879
58407,5.0215,0.226879
58408,5.0216,0.226879
58409,5.0217,0.226879
58410,5.0218,0.226879
58411,5.0219,0.226879
58412,5.022,0.226879
58413,5.0221,0.226879
58414,5.0222,0.226879
58415,5.0223,0.228535
58416,5.0224,0.228535
58417,5.0225,0.228535
58418,5.0226,0.228535
58419,5.0227,0.228535
58420,5.0228,0.228535
58421,5.0229,0.228535
58422,5.023,0.228535
58423,5.0231,0.228535
58424,5.0232,0.228535
58425,5.0233,0.228535
58426,5.0234,0.228535
58427,5.0235,0.225223
58428,5.0236,0.228535
58429,5.0237,0.228535
58430,5.0238,0.228535
58431,5.0239,0.228535
58432,5.024,0.228535
58433,5.0241,0.228535
58434,5.0242,0.228535
58435,5.0243,0.228535
58436,5.0244,0.228535
58437,5.0245,0.228535
58438,5.0246,0.228535
58439,5.0247,0.228535
58440,5.0248,0.228535
58441,5.0249,0.228535
58442,5.025,0.228535
58443,5.0251,0.228535
58444,5.0252,0.228535
58445,5.0253,0.228535
58446,5.0254,0.228535
58447,5.0255,0.228535
58448,5.0256,0.228535
58449,5.0257,0.228535
58450,5.0258,0.226879
58451,5.0259,0.231847
58452,5.026,0.228535
58453,5.0261,0.228535
58454,5.0262,0.228535
58455,5.0263,0.228535
58456,5.0264,0.228535
58457,5.0265,0.228535
58458,5.0266,0.228535
58459,5.0267,0.228535
58460,5.0268,0.228535
58461,5.0269,0.228535
58462,5.027,0.228535
58463,5.0271,0.228535
58464,5.0272,0.228535
58465,5.0273,0.228535
58466,5.0274,0.228535
58467,5.0275,0.228535
58468,5.0276,0.228535
58469,5.0277,0.228535
58470,5.0278,0.228535
58471,5.0279,0.228535
58472,5.028,0.228535
58473,5.0281,0.228535
58474,5.0282,0.228535
58475,5.0283,0.228535
58476,5.0284,0.228535
58477,5.0285,0.228535
58478,5.0286,0.228535
58479,5.0287,0.228535
58480,5.0288,0.228535
58481,5.0289,0.228535
58482,5.029,0.228535
58483,5.0291,0.228535
58484,5.0292,0.228535
58485,5.0293,0.228535
58486,5.0294,0.228535
58487,5.0295,0.228535
58488,5.0296,0.228535
58489,5.0297,0.228535
58490,5.0298,0.226879
58491,5.0299,0.228535
58492,5.03,0.228535
58493,5.0301,0.228535
58494,5.0302,0.228535
58495,5.0303,0.228535
58496,5.0304,0.228535
58497,5.0305,0.228535
58498,5.0306,0.228535
58499,5.0307,0.228535
58500,5.0308,0.228535
58501,5.0309,0.228535
58502,5.031,0.228535
58503,5.0311,0.228535
58504,5.0312,0.228535
58505,5.0313,0.228535
58506,5.0314,0.228535
58507,5.0315,0.228535
58508,5.0316,0.228535
58509,5.0317,0.228535
58510,5.0318,0.228535
58511,5.0319,0.228535
58512,5.032,0.228535
58513,5.0321,0.228535
58514,5.0322,0.228535
58515,5.0323,0.228535
58516,5.0324,0.228535
58517,5.0325,0.228535
58518,5.0326,0.228535
58519,5.0327,0.228535
58520,5.0328,0.228535
58521,5.0329,0.228535
58522,5.033,0.228535
58523,5.0331,0.228535
58524,5.0332,0.228535
58525,5.0333,0.228535
58526,5.0334,0.228535
58527,5.0335,0.228535
58528,5.0336,0.228535
58529,5.0337,0.228535
58530,5.0338,0.228535
58531,5.0339,0.228535
58532,5.034,0.228535
58533,5.0341,0.228535
58534,5.0342,0.228535
58535,5.0343,0.228535
58536,5.0344,0.228535
58537,5.0345,0.228535
58538,5.0346,0.228535
