;Scopy version,f4beeb1
;Exported on,mercredi décembre 11/12/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
338,-3.662,0.0712929
339,-3.661,0.0712929
340,-3.66,0.0712929
341,-3.659,0.0712929
342,-3.658,0.0712929
343,-3.657,0.0712929
344,-3.656,0.0712929
345,-3.655,0.0712929
346,-3.654,0.0712929
347,-3.653,0.0712929
348,-3.652,0.0712929
349,-3.651,0.0712929
350,-3.65,0.0712929
351,-3.649,0.0712929
352,-3.648,0.0712929
353,-3.647,0.0712929
354,-3.646,0.0712929
355,-3.645,0.0712929
356,-3.644,0.0712929
357,-3.643,0.0712929
358,-3.642,0.0712929
359,-3.641,0.0712929
360,-3.64,0.0712929
361,-3.639,0.0712929
362,-3.638,0.0712929
363,-3.637,0.0712929
364,-3.636,0.0712929
365,-3.635,0.0712929
366,-3.634,0.0712929
367,-3.633,0.0712929
368,-3.632,0.0712929
369,-3.631,0.0712929
370,-3.63,0.0712929
371,-3.629,0.0712929
372,-3.628,0.0712929
373,-3.627,0.0712929
374,-3.626,0.0712929
375,-3.625,0.0712929
376,-3.624,0.0712929
377,-3.623,0.140847
378,-3.622,0.159974
379,-3.621,0.144325
380,-3.62,0.128675
381,-3.619,0.128675
382,-3.618,0.13563
383,-3.617,0.13563
384,-3.616,0.130414
385,-3.615,0.13563
386,-3.614,0.13563
387,-3.613,0.133892
388,-3.612,0.13563
389,-3.611,0.133892
390,-3.61,0.13563
391,-3.609,0.13563
392,-3.608,0.130414
393,-3.607,0.13563
394,-3.606,0.13563
395,-3.605,0.133892
396,-3.604,0.13563
397,-3.603,0.133892
398,-3.602,0.13563
399,-3.601,0.13563
400,-3.6,0.130414
401,-3.599,0.13563
402,-3.598,0.13563
403,-3.597,0.133892
404,-3.596,0.13563
405,-3.595,0.133892
406,-3.594,0.13563
407,-3.593,0.13563
408,-3.592,0.130414
409,-3.591,0.13563
410,-3.59,0.133892
411,-3.589,0.133892
412,-3.588,0.13563
413,-3.587,0.133892
414,-3.586,0.13563
415,-3.585,0.13563
416,-3.584,0.133892
417,-3.583,0.13563
418,-3.582,0.133892
419,-3.581,0.133892
420,-3.58,0.13563
421,-3.579,0.133892
422,-3.578,0.13563
423,-3.577,0.13563
424,-3.576,0.133892
425,-3.575,0.13563
426,-3.574,0.133892
427,-3.573,0.133892
428,-3.572,0.13563
429,-3.571,0.133892
430,-3.57,0.13563
431,-3.569,0.13563
432,-3.568,0.133892
433,-3.567,0.13563
434,-3.566,0.133892
435,-3.565,0.133892
436,-3.564,0.13563
437,-3.563,0.133892
438,-3.562,0.13563
439,-3.561,0.13563
440,-3.56,0.133892
441,-3.559,0.13563
442,-3.558,0.133892
443,-3.557,0.133892
444,-3.556,0.13563
445,-3.555,0.133892
446,-3.554,0.13563
447,-3.553,0.13563
448,-3.552,0.133892
449,-3.551,0.13563
450,-3.55,0.133892
451,-3.549,0.133892
452,-3.548,0.13563
453,-3.547,0.133892
454,-3.546,0.13563
455,-3.545,0.13563
