;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,65536
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
240,-0.7952,0.128718
241,-0.7951,0.128718
242,-0.795,0.128718
243,-0.7949,0.128718
244,-0.7948,0.128718
245,-0.7947,0.128718
246,-0.7946,0.128718
247,-0.7945,0.128718
248,-0.7944,0.128718
249,-0.7943,0.128718
250,-0.7942,0.128718
251,-0.7941,0.128718
252,-0.794,0.128718
253,-0.7939,0.128718
254,-0.7938,0.128718
255,-0.7937,0.128718
256,-0.7936,0.128718
257,-0.7935,0.128718
258,-0.7934,0.128718
259,-0.7933,0.128718
260,-0.7932,0.128718
261,-0.7931,0.128718
262,-0.793,0.128718
263,-0.7929,0.128718
264,-0.7928,0.128718
265,-0.7927,0.128718
266,-0.7926,0.128718
267,-0.7925,0.128718
268,-0.7924,0.128718
269,-0.7923,0.128718
270,-0.7922,0.128718
271,-0.7921,0.128718
272,-0.792,0.128718
273,-0.7919,0.125406
274,-0.7918,0.128718
275,-0.7917,0.128718
276,-0.7916,0.128718
277,-0.7915,0.128718
278,-0.7914,0.128718
279,-0.7913,0.128718
280,-0.7912,0.128718
281,-0.7911,0.128718
282,-0.791,0.128718
283,-0.7909,0.128718
284,-0.7908,0.128718
285,-0.7907,0.128718
286,-0.7906,0.128718
287,-0.7905,0.128718
288,-0.7904,0.128718
289,-0.7903,0.128718
290,-0.7902,0.128718
291,-0.7901,0.128718
292,-0.79,0.128718
293,-0.7899,0.128718
294,-0.7898,0.128718
295,-0.7897,0.128718
296,-0.7896,0.128718
297,-0.7895,0.128718
298,-0.7894,0.128718
299,-0.7893,0.128718
300,-0.7892,0.128718
301,-0.7891,0.128718
302,-0.789,0.128718
303,-0.7889,0.128718
304,-0.7888,0.128718
305,-0.7887,0.128718
306,-0.7886,0.128718
307,-0.7885,0.128718
308,-0.7884,0.128718
309,-0.7883,0.128718
310,-0.7882,0.128718
311,-0.7881,0.128718
312,-0.788,0.128718
313,-0.7879,0.128718
314,-0.7878,0.128718
315,-0.7877,0.128718
316,-0.7876,0.128718
317,-0.7875,0.128718
318,-0.7874,0.128718
319,-0.7873,0.128718
320,-0.7872,0.128718
321,-0.7871,0.128718
322,-0.787,0.128718
323,-0.7869,0.128718
324,-0.7868,0.128718
325,-0.7867,0.128718
326,-0.7866,0.128718
327,-0.7865,0.128718
328,-0.7864,0.128718
329,-0.7863,0.128718
330,-0.7862,0.128718
331,-0.7861,0.128718
332,-0.786,0.128718
333,-0.7859,0.128718
334,-0.7858,0.128718
335,-0.7857,0.128718
336,-0.7856,0.128718
337,-0.7855,0.128718
338,-0.7854,0.128718
339,-0.7853,0.128718
340,-0.7852,0.128718
341,-0.7851,0.128718
342,-0.785,0.128718
343,-0.7849,0.128718
344,-0.7848,0.128718
345,-0.7847,0.128718
346,-0.7846,0.128718
347,-0.7845,0.128718
348,-0.7844,0.128718
349,-0.7843,0.128718
350,-0.7842,0.128718
351,-0.7841,0.128718
352,-0.784,0.128718
353,-0.7839,0.128718
354,-0.7838,0.128718
355,-0.7837,0.128718
356,-0.7836,0.128718
357,-0.7835,0.128718
358,-0.7834,0.128718
359,-0.7833,0.128718
360,-0.7832,0.128718
361,-0.7831,0.128718
362,-0.783,0.128718
363,-0.7829,0.128718
364,-0.7828,0.128718
365,-0.7827,0.128718
366,-0.7826,0.128718
367,-0.7825,0.128718
368,-0.7824,0.128718
369,-0.7823,0.128718
370,-0.7822,0.128718
371,-0.7821,0.128718
372,-0.782,0.128718
373,-0.7819,0.128718
374,-0.7818,0.128718
375,-0.7817,0.128718
376,-0.7816,0.128718
377,-0.7815,0.130374
378,-0.7814,0.128718
379,-0.7813,0.130374
380,-0.7812,0.130374
381,-0.7811,0.130374
382,-0.781,0.130374
383,-0.7809,0.130374
384,-0.7808,0.130374
385,-0.7807,0.130374
386,-0.7806,0.130374
387,-0.7805,0.130374
388,-0.7804,0.130374
389,-0.7803,0.130374
390,-0.7802,0.130374
391,-0.7801,0.130374
392,-0.78,0.130374
393,-0.7799,0.130374
394,-0.7798,0.130374
395,-0.7797,0.130374
396,-0.7796,0.130374
397,-0.7795,0.130374
398,-0.7794,0.130374
399,-0.7793,0.130374
400,-0.7792,0.130374
401,-0.7791,0.130374
402,-0.779,0.130374
403,-0.7789,0.130374
404,-0.7788,0.130374
405,-0.7787,0.130374
406,-0.7786,0.130374
407,-0.7785,0.130374
408,-0.7784,0.130374
409,-0.7783,0.130374
410,-0.7782,0.130374
411,-0.7781,0.130374
412,-0.778,0.130374
413,-0.7779,0.130374
414,-0.7778,0.130374
415,-0.7777,0.130374
416,-0.7776,0.130374
417,-0.7775,0.130374
418,-0.7774,0.130374
419,-0.7773,0.130374
420,-0.7772,0.130374
421,-0.7771,0.130374
422,-0.777,0.130374
423,-0.7769,0.130374
424,-0.7768,0.130374
425,-0.7767,0.130374
426,-0.7766,0.130374
427,-0.7765,0.130374
428,-0.7764,0.130374
429,-0.7763,0.130374
430,-0.7762,0.130374
431,-0.7761,0.130374
432,-0.776,0.130374
433,-0.7759,0.130374
434,-0.7758,0.128718
435,-0.7757,0.128718
436,-0.7756,0.128718
437,-0.7755,0.128718
438,-0.7754,0.128718
439,-0.7753,0.128718
440,-0.7752,0.128718
441,-0.7751,0.128718
442,-0.775,0.128718
443,-0.7749,0.128718
444,-0.7748,0.128718
445,-0.7747,0.128718
446,-0.7746,0.128718
447,-0.7745,0.128718
448,-0.7744,0.128718
449,-0.7743,0.128718
450,-0.7742,0.128718
451,-0.7741,0.128718
452,-0.774,0.128718
453,-0.7739,0.128718
454,-0.7738,0.128718
455,-0.7737,0.128718
456,-0.7736,0.128718
457,-0.7735,0.128718
458,-0.7734,0.128718
459,-0.7733,0.128718
460,-0.7732,0.128718
461,-0.7731,0.128718
462,-0.773,0.128718
463,-0.7729,0.128718
464,-0.7728,0.128718
465,-0.7727,0.128718
466,-0.7726,0.128718
467,-0.7725,0.128718
468,-0.7724,0.128718
469,-0.7723,0.128718
470,-0.7722,0.128718
471,-0.7721,0.128718
472,-0.772,0.128718
473,-0.7719,0.128718
474,-0.7718,0.128718
475,-0.7717,0.128718
476,-0.7716,0.128718
477,-0.7715,0.128718
478,-0.7714,0.128718
479,-0.7713,0.128718
480,-0.7712,0.128718
481,-0.7711,0.128718
482,-0.771,0.128718
483,-0.7709,0.128718
484,-0.7708,0.128718
485,-0.7707,0.128718
486,-0.7706,0.128718
487,-0.7705,0.128718
488,-0.7704,0.128718
489,-0.7703,0.128718
490,-0.7702,0.128718
491,-0.7701,0.128718
492,-0.77,0.128718
493,-0.7699,0.128718
494,-0.7698,0.128718
495,-0.7697,0.128718
496,-0.7696,0.128718
497,-0.7695,0.128718
498,-0.7694,0.128718
499,-0.7693,0.128718
500,-0.7692,0.128718
501,-0.7691,0.128718
502,-0.769,0.128718
503,-0.7689,0.128718
504,-0.7688,0.128718
505,-0.7687,0.128718
506,-0.7686,0.128718
507,-0.7685,0.128718
508,-0.7684,0.128718
509,-0.7683,0.128718
510,-0.7682,0.128718
511,-0.7681,0.128718
512,-0.768,0.128718
