;Scopy version,f4beeb1
;Exported on,Friday March 07/03/2025
;Device,M2K
;Nr of samples,122880
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
89,-0.8103,0.0652044
90,-0.8102,0.0652044
91,-0.8101,0.0652044
92,-0.81,0.0652044
93,-0.8099,0.0652044
94,-0.8098,0.0652044
95,-0.8097,0.0652044
96,-0.8096,0.0652044
97,-0.8095,0.0652044
98,-0.8094,0.0652044
99,-0.8093,0.0652044
100,-0.8092,0.0652044
101,-0.8091,0.0652044
102,-0.809,0.0652044
103,-0.8089,0.0652044
104,-0.8088,0.0652044
105,-0.8087,0.0652044
106,-0.8086,0.0652044
107,-0.8085,0.0652044
108,-0.8084,0.0652044
109,-0.8083,0.0652044
110,-0.8082,0.0652044
111,-0.8081,0.0652044
112,-0.808,0.0652044
113,-0.8079,0.0652044
114,-0.8078,0.0652044
115,-0.8077,0.0652044
116,-0.8076,0.0652044
117,-0.8075,0.0652044
118,-0.8074,0.0652044
119,-0.8073,0.0652044
120,-0.8072,0.0652044
121,-0.8071,0.0652044
122,-0.807,0.0652044
123,-0.8069,0.0652044
124,-0.8068,0.0652044
125,-0.8067,0.0652044
126,-0.8066,0.0652044
127,-0.8065,0.0652044
128,-0.8064,0.0652044
129,-0.8063,0.0652044
130,-0.8062,0.0652044
131,-0.8061,0.0652044
132,-0.806,0.0652044
133,-0.8059,0.0652044
134,-0.8058,0.0652044
135,-0.8057,0.0652044
136,-0.8056,0.0652044
137,-0.8055,0.0652044
138,-0.8054,0.0652044
139,-0.8053,0.0652044
140,-0.8052,0.0652044
141,-0.8051,0.0652044
142,-0.805,0.0652044
143,-0.8049,0.0652044
144,-0.8048,0.0652044
145,-0.8047,0.0652044
146,-0.8046,0.0652044
147,-0.8045,0.0652044
148,-0.8044,0.0652044
149,-0.8043,0.0652044
150,-0.8042,0.0652044
151,-0.8041,0.0652044
152,-0.804,0.0652044
153,-0.8039,0.0652044
154,-0.8038,0.0652044
155,-0.8037,0.0652044
156,-0.8036,0.0652044
157,-0.8035,0.0652044
158,-0.8034,0.0652044
159,-0.8033,0.0652044
160,-0.8032,0.0652044
161,-0.8031,0.0652044
162,-0.803,0.0652044
163,-0.8029,0.0652044
164,-0.8028,0.0652044
165,-0.8027,0.0652044
166,-0.8026,0.0652044
167,-0.8025,0.0652044
168,-0.8024,0.0652044
169,-0.8023,0.0652044
170,-0.8022,0.0652044
171,-0.8021,0.0652044
172,-0.802,0.0652044
173,-0.8019,0.0652044
174,-0.8018,0.0652044
175,-0.8017,0.0652044
176,-0.8016,0.0652044
177,-0.8015,0.0652044
178,-0.8014,0.0652044
179,-0.8013,0.0652044
180,-0.8012,0.0652044
181,-0.8011,0.0652044
182,-0.801,0.0652044
183,-0.8009,0.0652044
184,-0.8008,0.0652044
185,-0.8007,0.0652044
186,-0.8006,0.0652044
187,-0.8005,0.0652044
188,-0.8004,0.0652044
189,-0.8003,0.0652044
190,-0.8002,0.0652044
191,-0.8001,0.0652044
192,-0.8,0.0652044
193,-0.7999,0.0652044
194,-0.7998,0.0652044
195,-0.7997,0.0652044
196,-0.7996,0.0652044
197,-0.7995,0.0652044
198,-0.7994,0.0652044
199,-0.7993,0.0652044
200,-0.7992,0.0652044
201,-0.7991,0.0652044
202,-0.799,0.0652044
203,-0.7989,0.0652044
204,-0.7988,0.0652044
205,-0.7987,0.0652044
206,-0.7986,0.0652044
207,-0.7985,0.0652044
208,-0.7984,0.0652044
209,-0.7983,0.0652044
210,-0.7982,0.0652044
211,-0.7981,0.0652044
212,-0.798,0.0652044
213,-0.7979,0.0652044
214,-0.7978,0.0652044
215,-0.7977,0.0652044
216,-0.7976,0.0652044
217,-0.7975,0.0652044
218,-0.7974,0.0652044
219,-0.7973,0.0652044
220,-0.7972,0.0652044
221,-0.7971,0.0652044
222,-0.797,0.0652044
223,-0.7969,0.0652044
224,-0.7968,0.0652044
225,-0.7967,0.0652044
226,-0.7966,0.0652044
227,-0.7965,0.0652044
228,-0.7964,0.0652044
229,-0.7963,0.0652044
230,-0.7962,0.0652044
231,-0.7961,0.0652044
232,-0.796,0.0652044
233,-0.7959,0.0652044
234,-0.7958,0.0652044
235,-0.7957,0.0652044
236,-0.7956,0.0652044
237,-0.7955,0.0652044
238,-0.7954,0.0652044
239,-0.7953,0.0652044
240,-0.7952,0.0652044
241,-0.7951,0.0652044
242,-0.795,0.0652044
243,-0.7949,0.0652044
244,-0.7948,0.0652044
245,-0.7947,0.0652044
246,-0.7946,0.0652044
247,-0.7945,0.0652044
248,-0.7944,0.0652044
249,-0.7943,0.0652044
250,-0.7942,0.0652044
251,-0.7941,0.0652044
252,-0.794,0.0652044
253,-0.7939,0.0652044
254,-0.7938,0.0652044
255,-0.7937,0.0652044
256,-0.7936,0.0652044
257,-0.7935,0.0652044
258,-0.7934,0.0652044
259,-0.7933,0.0652044
260,-0.7932,0.0652044
261,-0.7931,0.0652044
262,-0.793,0.0652044
263,-0.7929,0.0652044
264,-0.7928,0.0652044
265,-0.7927,0.0652044
266,-0.7926,0.0652044
267,-0.7925,0.0652044
268,-0.7924,0.0652044
269,-0.7923,0.0652044
270,-0.7922,0.0652044
271,-0.7921,0.0652044
272,-0.792,0.0652044
273,-0.7919,0.0652044
274,-0.7918,0.0652044
275,-0.7917,0.0652044
276,-0.7916,0.0652044
277,-0.7915,0.0652044
278,-0.7914,0.0652044
279,-0.7913,0.0652044
280,-0.7912,0.0652044
281,-0.7911,0.0652044
282,-0.791,0.0652044
283,-0.7909,0.0652044
284,-0.7908,0.0652044
285,-0.7907,0.0652044
286,-0.7906,0.0652044
287,-0.7905,0.0652044
288,-0.7904,0.0652044
289,-0.7903,0.0652044
290,-0.7902,0.0652044
291,-0.7901,0.0652044
292,-0.79,0.0652044
293,-0.7899,0.0652044
294,-0.7898,0.0652044
295,-0.7897,0.0652044
296,-0.7896,0.0652044
297,-0.7895,0.0652044
298,-0.7894,0.0652044
299,-0.7893,0.0652044
300,-0.7892,0.0652044
301,-0.7891,0.0652044
302,-0.789,0.0652044
303,-0.7889,0.0652044
304,-0.7888,0.0652044
305,-0.7887,0.0652044
306,-0.7886,0.0652044
307,-0.7885,0.0652044
308,-0.7884,0.0652044
309,-0.7883,0.0652044
310,-0.7882,0.0652044
311,-0.7881,0.0652044
312,-0.788,0.0652044
313,-0.7879,0.0652044
314,-0.7878,0.0652044
315,-0.7877,0.0652044
316,-0.7876,0.0652044
317,-0.7875,0.0652044
318,-0.7874,0.0652044
319,-0.7873,0.0652044
320,-0.7872,0.0652044
321,-0.7871,0.0652044
322,-0.787,0.0652044
323,-0.7869,0.0652044
324,-0.7868,0.0652044
325,-0.7867,0.0652044
326,-0.7866,0.0652044
327,-0.7865,0.0652044
328,-0.7864,0.0652044
329,-0.7863,0.0652044
330,-0.7862,0.0652044
331,-0.7861,0.0652044
332,-0.786,0.0652044
333,-0.7859,0.0652044
334,-0.7858,0.0652044
335,-0.7857,0.0652044
336,-0.7856,0.0652044
337,-0.7855,0.0652044
338,-0.7854,0.0652044
339,-0.7853,0.0652044
340,-0.7852,0.0652044
341,-0.7851,0.0652044
342,-0.785,0.0652044
343,-0.7849,0.0652044
344,-0.7848,0.0652044
345,-0.7847,0.0652044
346,-0.7846,0.0652044
347,-0.7845,0.0652044
348,-0.7844,0.0652044
349,-0.7843,0.0652044
350,-0.7842,0.0652044
351,-0.7841,0.0652044
352,-0.784,0.0652044
353,-0.7839,0.0652044
354,-0.7838,0.0652044
355,-0.7837,0.0652044
356,-0.7836,0.0652044
357,-0.7835,0.0652044
358,-0.7834,0.0652044
359,-0.7833,0.0652044
360,-0.7832,0.0652044
361,-0.7831,0.0652044
362,-0.783,0.0652044
363,-0.7829,0.0652044
364,-0.7828,0.0652044
365,-0.7827,0.0652044
366,-0.7826,0.0652044
367,-0.7825,0.0652044
368,-0.7824,0.0652044
369,-0.7823,0.0652044
370,-0.7822,0.0652044
371,-0.7821,0.0652044
372,-0.782,0.0652044
373,-0.7819,0.0652044
374,-0.7818,0.0652044
375,-0.7817,0.0652044
376,-0.7816,0.0652044
377,-0.7815,0.0652044
378,-0.7814,0.0652044
379,-0.7813,0.0652044
380,-0.7812,0.0652044
381,-0.7811,0.0652044
382,-0.781,0.0652044
383,-0.7809,0.0652044
384,-0.7808,0.0652044
385,-0.7807,0.0652044
386,-0.7806,0.0652044
387,-0.7805,0.0652044
388,-0.7804,0.0652044
389,-0.7803,0.0652044
390,-0.7802,0.0652044
391,-0.7801,0.0652044
392,-0.78,0.0652044
393,-0.7799,0.0652044
394,-0.7798,0.0652044
395,-0.7797,0.0652044
396,-0.7796,0.0652044
397,-0.7795,0.0652044
398,-0.7794,0.0652044
399,-0.7793,0.0652044
400,-0.7792,0.0652044
401,-0.7791,0.0652044
402,-0.779,0.0652044
403,-0.7789,0.0652044
404,-0.7788,0.0652044
405,-0.7787,0.0652044
406,-0.7786,0.0652044
407,-0.7785,0.0652044
408,-0.7784,0.0652044
409,-0.7783,0.0652044
410,-0.7782,0.0652044
411,-0.7781,0.0652044
412,-0.778,0.0652044
413,-0.7779,0.0652044
414,-0.7778,0.0652044
415,-0.7777,0.0652044
416,-0.7776,0.0652044
417,-0.7775,0.0652044
418,-0.7774,0.0652044
419,-0.7773,0.0652044
420,-0.7772,0.0652044
421,-0.7771,0.0652044
422,-0.777,0.0652044
423,-0.7769,0.0652044
424,-0.7768,0.0652044
425,-0.7767,0.0652044
426,-0.7766,0.0652044
427,-0.7765,0.0652044
428,-0.7764,0.0652044
429,-0.7763,0.0652044
430,-0.7762,0.0652044
431,-0.7761,0.0652044
432,-0.776,0.0652044
433,-0.7759,0.0652044
434,-0.7758,0.0652044
435,-0.7757,0.0652044
436,-0.7756,0.0652044
437,-0.7755,0.0652044
438,-0.7754,0.0652044
439,-0.7753,0.0652044
440,-0.7752,0.0652044
441,-0.7751,0.0652044
442,-0.775,0.0652044
443,-0.7749,0.0652044
444,-0.7748,0.0652044
445,-0.7747,0.0652044
446,-0.7746,0.0652044
447,-0.7745,0.0652044
448,-0.7744,0.0652044
449,-0.7743,0.0652044
450,-0.7742,0.0652044
451,-0.7741,0.0652044
452,-0.774,0.0652044
453,-0.7739,0.0652044
454,-0.7738,0.0652044
455,-0.7737,0.0652044
456,-0.7736,0.0652044
457,-0.7735,0.0652044
458,-0.7734,0.0652044
459,-0.7733,0.0652044
460,-0.7732,0.0652044
461,-0.7731,0.0652044
462,-0.773,0.0652044
463,-0.7729,0.0652044
464,-0.7728,0.0652044
465,-0.7727,0.0652044
466,-0.7726,0.0652044
467,-0.7725,0.0652044
468,-0.7724,0.0652044
469,-0.7723,0.0652044
470,-0.7722,0.0652044
471,-0.7721,0.0652044
472,-0.772,0.0652044
473,-0.7719,0.0652044
474,-0.7718,0.0652044
475,-0.7717,0.0652044
476,-0.7716,0.0652044
477,-0.7715,0.0652044
478,-0.7714,0.0652044
479,-0.7713,0.0652044
480,-0.7712,0.0652044
481,-0.7711,0.0652044
482,-0.771,0.0652044
483,-0.7709,0.0652044
484,-0.7708,0.0652044
485,-0.7707,0.0652044
486,-0.7706,0.0652044
487,-0.7705,0.0652044
488,-0.7704,0.0652044
489,-0.7703,0.0652044
490,-0.7702,0.0652044
491,-0.7701,0.0652044
492,-0.77,0.0652044
493,-0.7699,0.0652044
494,-0.7698,0.0652044
495,-0.7697,0.0652044
496,-0.7696,0.0652044
497,-0.7695,0.0652044
498,-0.7694,0.0652044
499,-0.7693,0.0652044
500,-0.7692,0.0652044
501,-0.7691,0.0652044
502,-0.769,0.0652044
503,-0.7689,0.0652044
504,-0.7688,0.0652044
505,-0.7687,0.0652044
506,-0.7686,0.0652044
507,-0.7685,0.0652044
508,-0.7684,0.0652044
509,-0.7683,0.0652044
510,-0.7682,0.0652044
511,-0.7681,0.0652044
512,-0.768,0.0652044
513,-0.7679,0.0652044
514,-0.7678,0.0652044
515,-0.7677,0.0652044
516,-0.7676,0.0652044
517,-0.7675,0.0652044
518,-0.7674,0.0652044
519,-0.7673,0.0652044
520,-0.7672,0.0652044
521,-0.7671,0.0652044
522,-0.767,0.0652044
523,-0.7669,0.0652044
524,-0.7668,0.0652044
525,-0.7667,0.0652044
526,-0.7666,0.0652044
527,-0.7665,0.0652044
528,-0.7664,0.0652044
529,-0.7663,0.0652044
530,-0.7662,0.0652044
531,-0.7661,0.0652044
532,-0.766,0.0652044
533,-0.7659,0.0652044
534,-0.7658,0.0652044
535,-0.7657,0.0652044
536,-0.7656,0.0652044
537,-0.7655,0.0652044
538,-0.7654,0.0652044
539,-0.7653,0.0652044
540,-0.7652,0.0652044
541,-0.7651,0.0652044
542,-0.765,0.0652044
543,-0.7649,0.0652044
544,-0.7648,0.0652044
545,-0.7647,0.0652044
546,-0.7646,0.0652044
547,-0.7645,0.0652044
548,-0.7644,0.0652044
549,-0.7643,0.0652044
550,-0.7642,0.0652044
551,-0.7641,0.0652044
552,-0.764,0.0652044
553,-0.7639,0.0652044
554,-0.7638,0.0652044
555,-0.7637,0.0652044
556,-0.7636,0.0652044
557,-0.7635,0.0652044
558,-0.7634,0.0652044
559,-0.7633,0.0652044
560,-0.7632,0.0652044
561,-0.7631,0.0652044
562,-0.763,0.0652044
563,-0.7629,0.0652044
564,-0.7628,0.0652044
565,-0.7627,0.0652044
566,-0.7626,0.0652044
567,-0.7625,0.0652044
568,-0.7624,0.0652044
569,-0.7623,0.0652044
570,-0.7622,0.0652044
571,-0.7621,0.0652044
572,-0.762,0.0652044
573,-0.7619,0.0652044
574,-0.7618,0.0652044
575,-0.7617,0.0652044
576,-0.7616,0.0652044
577,-0.7615,0.0652044
578,-0.7614,0.0652044
579,-0.7613,0.0652044
580,-0.7612,0.0652044
581,-0.7611,0.0652044
582,-0.761,0.0652044
583,-0.7609,0.0652044
584,-0.7608,0.0652044
585,-0.7607,0.0652044
586,-0.7606,0.0652044
587,-0.7605,0.0652044
588,-0.7604,0.0652044
589,-0.7603,0.0652044
590,-0.7602,0.0652044
591,-0.7601,0.0652044
592,-0.76,0.0652044
593,-0.7599,0.0652044
594,-0.7598,0.0652044
595,-0.7597,0.0652044
596,-0.7596,0.0652044
597,-0.7595,0.0652044
598,-0.7594,0.0652044
599,-0.7593,0.0652044
600,-0.7592,0.0652044
601,-0.7591,0.0652044
602,-0.759,0.0652044
603,-0.7589,0.0652044
604,-0.7588,0.0652044
605,-0.7587,0.0652044
606,-0.7586,0.0652044
607,-0.7585,0.0652044
608,-0.7584,0.0652044
609,-0.7583,0.0652044
610,-0.7582,0.0652044
611,-0.7581,0.0652044
612,-0.758,0.0652044
613,-0.7579,0.0652044
614,-0.7578,0.0652044
615,-0.7577,0.0652044
616,-0.7576,0.0652044
617,-0.7575,0.0652044
618,-0.7574,0.0652044
619,-0.7573,0.0652044
620,-0.7572,0.0652044
621,-0.7571,0.0652044
622,-0.757,0.0652044
623,-0.7569,0.0652044
624,-0.7568,0.0652044
625,-0.7567,0.0652044
626,-0.7566,0.0652044
627,-0.7565,0.0652044
628,-0.7564,0.0652044
629,-0.7563,0.0652044
630,-0.7562,0.0652044
631,-0.7561,0.0652044
632,-0.756,0.0652044
633,-0.7559,0.0652044
634,-0.7558,0.0652044
635,-0.7557,0.0652044
636,-0.7556,0.0652044
637,-0.7555,0.0652044
638,-0.7554,0.0652044
639,-0.7553,0.0652044
640,-0.7552,0.0652044
641,-0.7551,0.0652044
642,-0.755,0.0652044
643,-0.7549,0.0652044
644,-0.7548,0.0652044
645,-0.7547,0.0652044
646,-0.7546,0.0652044
647,-0.7545,0.0652044
648,-0.7544,0.0652044
649,-0.7543,0.0652044
650,-0.7542,0.0652044
651,-0.7541,0.0652044
652,-0.754,0.0652044
653,-0.7539,0.0652044
654,-0.7538,0.0652044
655,-0.7537,0.0652044
656,-0.7536,0.0652044
657,-0.7535,0.0652044
658,-0.7534,0.0652044
659,-0.7533,0.0652044
660,-0.7532,0.0652044
661,-0.7531,0.0652044
662,-0.753,0.0652044
663,-0.7529,0.0652044
664,-0.7528,0.0652044
665,-0.7527,0.0652044
666,-0.7526,0.0652044
667,-0.7525,0.0652044
668,-0.7524,0.0652044
669,-0.7523,0.0652044
670,-0.7522,0.0652044
671,-0.7521,0.0652044
672,-0.752,0.0652044
673,-0.7519,0.0652044
674,-0.7518,0.0652044
675,-0.7517,0.0652044
676,-0.7516,0.0652044
677,-0.7515,0.0652044
678,-0.7514,0.0652044
679,-0.7513,0.0652044
680,-0.7512,0.0652044
681,-0.7511,0.0652044
682,-0.751,0.0652044
683,-0.7509,0.0652044
684,-0.7508,0.0652044
685,-0.7507,0.0652044
686,-0.7506,0.0652044
687,-0.7505,0.0652044
688,-0.7504,0.0652044
689,-0.7503,0.0652044
690,-0.7502,0.0652044
691,-0.7501,0.0652044
692,-0.75,0.0652044
693,-0.7499,0.0652044
694,-0.7498,0.0652044
695,-0.7497,0.0652044
696,-0.7496,0.0652044
697,-0.7495,0.0652044
698,-0.7494,0.0652044
699,-0.7493,0.0652044
700,-0.7492,0.0652044
701,-0.7491,0.0652044
702,-0.749,0.0652044
703,-0.7489,0.0652044
704,-0.7488,0.0652044
705,-0.7487,0.0652044
706,-0.7486,0.0652044
707,-0.7485,0.0652044
708,-0.7484,0.0652044
709,-0.7483,0.0652044
710,-0.7482,0.0652044
711,-0.7481,0.0652044
712,-0.748,0.0652044
713,-0.7479,0.0652044
714,-0.7478,0.0652044
715,-0.7477,0.0652044
716,-0.7476,0.0652044
717,-0.7475,0.0652044
718,-0.7474,0.0652044
719,-0.7473,0.0652044
720,-0.7472,0.0652044
721,-0.7471,0.0652044
722,-0.747,0.0652044
723,-0.7469,0.0652044
724,-0.7468,0.0652044
725,-0.7467,0.0652044
726,-0.7466,0.0652044
727,-0.7465,0.0652044
728,-0.7464,0.0652044
729,-0.7463,0.0652044
730,-0.7462,0.0652044
731,-0.7461,0.0652044
732,-0.746,0.0652044
733,-0.7459,0.0652044
734,-0.7458,0.0652044
735,-0.7457,0.0652044
736,-0.7456,0.0652044
737,-0.7455,0.0652044
738,-0.7454,0.0652044
739,-0.7453,0.0652044
740,-0.7452,0.0652044
741,-0.7451,0.0652044
742,-0.745,0.0652044
743,-0.7449,0.0652044
744,-0.7448,0.0652044
745,-0.7447,0.0652044
746,-0.7446,0.0652044
747,-0.7445,0.0652044
748,-0.7444,0.0652044
749,-0.7443,0.0652044
750,-0.7442,0.0652044
751,-0.7441,0.0652044
752,-0.744,0.0652044
753,-0.7439,0.0652044
754,-0.7438,0.0652044
755,-0.7437,0.0652044
756,-0.7436,0.0652044
757,-0.7435,0.0652044
758,-0.7434,0.0652044
759,-0.7433,0.0652044
760,-0.7432,0.0652044
761,-0.7431,0.0652044
762,-0.743,0.0652044
763,-0.7429,0.0652044
764,-0.7428,0.0652044
765,-0.7427,0.0652044
766,-0.7426,0.0652044
767,-0.7425,0.0652044
768,-0.7424,0.0652044
769,-0.7423,0.0652044
770,-0.7422,0.0652044
771,-0.7421,0.0652044
772,-0.742,0.0652044
773,-0.7419,0.0652044
774,-0.7418,0.0652044
775,-0.7417,0.0652044
776,-0.7416,0.0652044
777,-0.7415,0.0652044
778,-0.7414,0.0652044
779,-0.7413,0.0652044
780,-0.7412,0.0652044
781,-0.7411,0.0652044
782,-0.741,0.0652044
783,-0.7409,0.0652044
784,-0.7408,0.0652044
785,-0.7407,0.0652044
786,-0.7406,0.0652044
787,-0.7405,0.0652044
788,-0.7404,0.0652044
789,-0.7403,0.0652044
790,-0.7402,0.0652044
791,-0.7401,0.0652044
792,-0.74,0.0652044
793,-0.7399,0.0652044
794,-0.7398,0.0652044
795,-0.7397,0.0652044
796,-0.7396,0.0652044
797,-0.7395,0.0652044
798,-0.7394,0.0652044
799,-0.7393,0.0652044
800,-0.7392,0.0652044
801,-0.7391,0.0652044
802,-0.739,0.0652044
803,-0.7389,0.0652044
804,-0.7388,0.0652044
805,-0.7387,0.0652044
806,-0.7386,0.0652044
807,-0.7385,0.0652044
808,-0.7384,0.0652044
809,-0.7383,0.0652044
810,-0.7382,0.0652044
811,-0.7381,0.0652044
812,-0.738,0.0652044
813,-0.7379,0.0652044
814,-0.7378,0.0652044
815,-0.7377,0.0652044
816,-0.7376,0.0652044
817,-0.7375,0.0652044
818,-0.7374,0.0652044
819,-0.7373,0.0652044
820,-0.7372,0.0652044
821,-0.7371,0.0652044
822,-0.737,0.0652044
823,-0.7369,0.0652044
824,-0.7368,0.0652044
825,-0.7367,0.0652044
826,-0.7366,0.0652044
827,-0.7365,0.0652044
828,-0.7364,0.0652044
829,-0.7363,0.0652044
830,-0.7362,0.0652044
831,-0.7361,0.0652044
832,-0.736,0.0652044
833,-0.7359,0.0652044
834,-0.7358,0.0652044
835,-0.7357,0.0652044
836,-0.7356,0.0652044
837,-0.7355,0.0652044
838,-0.7354,0.0652044
839,-0.7353,0.0652044
840,-0.7352,0.0652044
841,-0.7351,0.0652044
842,-0.735,0.0652044
843,-0.7349,0.0652044
844,-0.7348,0.0652044
845,-0.7347,0.0652044
846,-0.7346,0.0652044
847,-0.7345,0.0652044
848,-0.7344,0.0652044
849,-0.7343,0.0652044
850,-0.7342,0.0652044
851,-0.7341,0.0652044
852,-0.734,0.0652044
853,-0.7339,0.0652044
854,-0.7338,0.0652044
855,-0.7337,0.0652044
856,-0.7336,0.0652044
857,-0.7335,0.0652044
858,-0.7334,0.0652044
859,-0.7333,0.0652044
860,-0.7332,0.0652044
861,-0.7331,0.0652044
862,-0.733,0.0652044
863,-0.7329,0.0652044
864,-0.7328,0.0652044
865,-0.7327,0.0652044
866,-0.7326,0.0652044
867,-0.7325,0.0652044
868,-0.7324,0.0652044
869,-0.7323,0.0652044
870,-0.7322,0.0652044
871,-0.7321,0.0652044
872,-0.732,0.0652044
873,-0.7319,0.0652044
874,-0.7318,0.0652044
875,-0.7317,0.0652044
876,-0.7316,0.0652044
877,-0.7315,0.0652044
878,-0.7314,0.0652044
879,-0.7313,0.0652044
880,-0.7312,0.0652044
881,-0.7311,0.0652044
882,-0.731,0.0652044
883,-0.7309,0.0652044
884,-0.7308,0.0652044
885,-0.7307,0.0652044
886,-0.7306,0.0652044
887,-0.7305,0.0652044
888,-0.7304,0.0652044
889,-0.7303,0.0652044
890,-0.7302,0.0652044
891,-0.7301,0.0652044
892,-0.73,0.0652044
893,-0.7299,0.0652044
894,-0.7298,0.0652044
895,-0.7297,0.0652044
896,-0.7296,0.0652044
897,-0.7295,0.0652044
898,-0.7294,0.0652044
899,-0.7293,0.0652044
900,-0.7292,0.0652044
901,-0.7291,0.0652044
902,-0.729,0.0652044
903,-0.7289,0.0652044
904,-0.7288,0.0652044
905,-0.7287,0.0652044
906,-0.7286,0.0652044
907,-0.7285,0.0652044
908,-0.7284,0.0652044
909,-0.7283,0.0652044
910,-0.7282,0.0652044
911,-0.7281,0.0652044
912,-0.728,0.0652044
913,-0.7279,0.0652044
914,-0.7278,0.0652044
915,-0.7277,0.0652044
916,-0.7276,0.0652044
917,-0.7275,0.0652044
918,-0.7274,0.0652044
919,-0.7273,0.0652044
920,-0.7272,0.0652044
921,-0.7271,0.0652044
922,-0.727,0.0652044
923,-0.7269,0.0652044
924,-0.7268,0.0652044
925,-0.7267,0.0652044
926,-0.7266,0.0652044
927,-0.7265,0.0652044
928,-0.7264,0.0652044
929,-0.7263,0.0652044
930,-0.7262,0.0652044
931,-0.7261,0.0652044
932,-0.726,0.0652044
933,-0.7259,0.0652044
934,-0.7258,0.0652044
935,-0.7257,0.0652044
936,-0.7256,0.0652044
937,-0.7255,0.0652044
938,-0.7254,0.0652044
939,-0.7253,0.0652044
940,-0.7252,0.0652044
941,-0.7251,0.0652044
942,-0.725,0.0652044
943,-0.7249,0.0652044
944,-0.7248,0.0652044
945,-0.7247,0.0652044
946,-0.7246,0.0652044
947,-0.7245,0.0652044
948,-0.7244,0.0652044
949,-0.7243,0.0652044
950,-0.7242,0.0652044
951,-0.7241,0.0652044
952,-0.724,0.0652044
953,-0.7239,0.0652044
954,-0.7238,0.0652044
955,-0.7237,0.0652044
956,-0.7236,0.0652044
957,-0.7235,0.0652044
958,-0.7234,0.0652044
959,-0.7233,0.0652044
960,-0.7232,0.0652044
961,-0.7231,0.0652044
962,-0.723,0.0652044
963,-0.7229,0.0652044
964,-0.7228,0.0652044
965,-0.7227,0.0652044
966,-0.7226,0.0652044
967,-0.7225,0.0652044
968,-0.7224,0.0652044
969,-0.7223,0.0652044
970,-0.7222,0.0652044
971,-0.7221,0.0652044
972,-0.722,0.0652044
973,-0.7219,0.0652044
974,-0.7218,0.0652044
975,-0.7217,0.0652044
976,-0.7216,0.0652044
977,-0.7215,0.0652044
978,-0.7214,0.0652044
979,-0.7213,0.0652044
980,-0.7212,0.0652044
981,-0.7211,0.0652044
982,-0.721,0.0652044
983,-0.7209,0.0652044
984,-0.7208,0.0652044
985,-0.7207,0.0652044
986,-0.7206,0.0652044
987,-0.7205,0.0652044
988,-0.7204,0.0652044
989,-0.7203,0.0652044
990,-0.7202,0.0652044
991,-0.7201,0.0652044
992,-0.72,0.0652044
